GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);HENGST FILTER;FEBI BILSTEIN;MEYLE;SWAG;VAICO;TRUCKTEC AUTOMOTIVE;ORIGINAL Sch?ferbarthold;TCMATIC;AIC;ZF
4921;Teilesatz, Automatikgetriebe-?lwechsel;261627;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;261673;1;0,0034;0;1;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;261738;3;0,0102;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;268072;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;268088;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2705A017;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2705A049;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;272554;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;272555;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;276745;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;278785;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;27975;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;28005B43141;10;0,0341;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;28008486555;2;0,0068;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;280892;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;28107842385;2;0,0068;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;28107842828;5;0,0171;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;28107842840;8;0,0273;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;28107850148;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;28108070791;6;0,0205;1;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2824A006;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;2824A007;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350001;8;0,0273;0;1;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350001SK;2;0,0068;0;1;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350002SK;1;0,0034;0;1;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350007;1;0,0034;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350008SK;11;0,0375;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350305;3;0,0102;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350306;3;0,0102;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350306XK;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350310;12;0,0409;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350310SK;6;0,0205;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350310XK;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350314;3;0,0102;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350401;6;0,0205;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350401SK;2;0,0068;0;1;1;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350402;2;0,0068;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350403;19;0,0648;0;1;1;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001350403XK;1;0,0034;0;1;1;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351004;39;0,133;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351004XK;5;0,0171;0;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351005;20;0,0682;0;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351005SK;1;0,0034;0;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351005XK;2;0,0068;0;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351006;5;0,0171;0;1;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351007;167;0,5697;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351007SK;29;0,0989;0;1;1;1;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351007XK;5;0,0171;0;1;1;1;1;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351009;5;0,0171;0;0;1;0;1;1;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001351009SK;3;0,0102;0;0;1;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3001370002;1;0,0034;0;1;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;30031087298365;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3003250001;1;0,0034;0;1;0;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3003250002;1;0,0034;0;1;0;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;30035961308601;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;30156;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;302377;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;30849;1;0,0034;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;310126000341;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;311171748;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;311188324;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;31256837;5;0,0171;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;31367964;6;0,0205;0;0;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;3137731X06;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;313971XJ0A;5;0,0171;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;313973JX0A;3;0,0102;0;0;0;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;31397HG00D;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3141370002;1;0,0034;0;1;0;1;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;31492172;2;0,0068;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3152482;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3152487;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3152489;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;317263JX0A;2;0,0068;0;0;0;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;31726HG00B;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;31726HG00D;1;0,0034;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;317283JX0A;1;0,0034;0;0;0;0;1;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;317283JX0B;3;0,0102;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;317283JX0C;2;0,0068;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;317283XX0B;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;320042;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;320529;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;32605;3;0,0102;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33107900;13;0,0443;1;1;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33107900SWA;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108048;3;0,0102;0;1;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108163;2;0,0068;1;1;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108170;1;0,0034;1;1;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108306;20;0,0682;1;1;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108306SWA;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108307;2;0,0068;1;1;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108307SWA;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108308;5;0,0171;0;1;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108309;5;0,0171;1;1;1;1;1;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33108310;1;0,0034;0;1;1;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33110264;1;0,0034;0;1;1;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33110327;1;0,0034;1;1;1;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33110327SWA;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;33111612;1;0,0034;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;341150;23;0,0785;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3417699;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3453500283;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3453500294;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349188;8;0,0273;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349189;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349191;6;0,0205;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349192;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;349193;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;350862;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3516833080;1;0,0034;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;353068;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3533012050;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3533028010;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3533060030;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3533060050;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3562769;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356852;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356853;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?02?80;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?11?44;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?11?60;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;356?13?61;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571666;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571730;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571847;33;0,1126;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571853;29;0,0989;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571854;6;0,0205;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3571889;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3648;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;369616;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;369699;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;369700;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;3877054;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;39115;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;39123;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074122860;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074122891;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074124079;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074209806;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074210307;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074211434;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074231326;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074246740;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074246757;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074333938;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074336212;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074336304;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074336991;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074337028;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074337202;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074344026;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074350904;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074363102;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4040074363751;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046001636875;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046001637278;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046001912399;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046001921667;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046283706778;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4046283739721;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202245461;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202245492;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202245706;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202267883;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202267913;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053202267920;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053203399941;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4053203430477;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224717486;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224717622;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224717691;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224717721;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224717837;4;0,0136;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224768785;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224883242;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4054224883648;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4059900114;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4059900119;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4059900235;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375046553;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375061778;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4062375153985;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;409089;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;409424;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;411567M6;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;411574M7;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;411835F7;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;41189366;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4141350001;6;0,0205;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4141350001SK;3;0,0102;0;0;1;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;423939;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;423943;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;423946;6;0,0205;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;42574529;1;0,0034;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;42577152;49;0,1672;1;0;1;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;428556;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;428718;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;430284;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;430328;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;430330;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;43421051010019;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;444709;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;444757;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;44530;1;0,0034;0;0;1;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;447047;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;451351;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;452833B010;2;0,0068;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4632123000;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;4632123001;1;0,0034;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;463213B000;3;0,0102;0;0;0;0;1;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;470565;5;0,0171;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;475596;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;482654;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;485656;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;485823;3;0,0102;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;495761;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;49700;1;0,0034;0;0;0;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500138Y9;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5002ADRF;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50037JAF;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500490UF;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500491UF;2;0,0068;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5005CYA9;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5006ADLK;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50075VL1;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50076VL9;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5007DYA5;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500833X9;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500838X4;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;500888W5;5;0,0171;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50099HNF;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5015FMFR;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5016CCPR;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;5016FMFR;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50178912;1;0,0034;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;50178979;1;0,0034;0;0;0;0;0;0;0;0;0;0
