GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);AISIN;Schaeffler LuK;BLUE PRINT;EXEDY;VALEO;JAPANPARTS;HERTH+BUSS JAKOPARTS;WESTLAKE;RYMEC;SACHS
Kupplungssatz;479;8995;57;0,035;3;3;2;2;5;0;2;2;3;3
Kupplungssatz;479;23464;16;0,0098;2;2;3;2;4;1;2;5;2;1
Kupplungssatz;479;29969;43;0,0264;4;6;10;4;9;1;3;3;6;5
Kupplungssatz;479;33260;25;0,0154;1;2;1;1;4;1;1;2;1;2
Kupplungssatz;479;24533;20;0,0123;4;3;5;2;8;3;1;4;4;5
Kupplungssatz;479;115236;7;0,0043;0;4;2;3;4;0;3;0;2;3
Kupplungssatz;479;33279;107;0,0657;3;3;3;3;7;0;3;2;5;7
Kupplungssatz;479;13901;8;0,0049;0;1;0;1;0;0;0;1;1;1
Kupplungssatz;479;18433;12;0,0074;1;2;1;1;3;1;1;2;2;2
Kupplungssatz;479;57261;1;0,0006;0;0;2;0;0;0;0;0;0;1
Kupplungssatz;479;101101;5;0,0031;4;5;6;8;2;1;3;2;5;5
Kupplungssatz;479;18278;1;0,0006;3;5;4;1;3;0;0;2;3;3
Kupplungssatz;479;143144;1;0,0006;2;0;5;0;6;1;0;0;0;0
Kupplungssatz;479;28141;6;0,0037;3;2;2;2;3;1;0;2;3;3
Kupplungssatz;479;106289;5;0,0031;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;28149;7;0,0043;4;2;3;3;4;3;1;0;4;6
Kupplungssatz;479;1798;3;0,0018;1;1;1;1;2;1;0;1;1;1
Kupplungssatz;479;148161;1;0,0006;0;2;2;0;0;0;0;0;0;2
Kupplungssatz;479;15417;75;0,0461;6;8;8;5;8;0;0;7;6;7
Kupplungssatz;479;17313;4;0,0025;3;4;1;1;4;1;0;3;2;2
Kupplungssatz;479;129752;3;0,0018;1;1;1;0;5;1;1;0;2;1
Kupplungssatz;479;108657;31;0,019;0;3;1;2;4;1;2;0;1;1
Kupplungssatz;479;11068;206;0,1265;5;6;5;6;8;2;4;7;6;4
Kupplungssatz;479;24461;3;0,0018;2;4;3;3;9;0;1;5;7;6
Kupplungssatz;479;31059;31;0,019;1;4;2;2;4;0;0;0;2;1
Kupplungssatz;479;8997;2;0,0012;1;4;5;2;4;0;0;2;4;4
Kupplungssatz;479;33680;11;0,0068;3;5;7;3;6;2;2;3;4;3
Kupplungssatz;479;14750;1;0,0006;1;1;1;1;1;0;0;1;1;1
Kupplungssatz;479;18787;3;0,0018;4;3;3;2;5;2;3;4;6;5
Kupplungssatz;479;14590;158;0,097;2;3;1;1;6;0;0;1;1;1
Kupplungssatz;479;17456;9;0,0055;8;5;7;5;4;1;1;5;5;5
Kupplungssatz;479;33321;7;0,0043;3;5;7;3;6;2;2;3;4;3
Kupplungssatz;479;19957;73;0,0448;5;6;6;5;9;1;3;6;7;6
Kupplungssatz;479;1604;6;0,0037;1;2;0;1;3;1;0;2;1;1
Kupplungssatz;479;27524;1;0,0006;3;2;3;2;3;1;1;0;2;4
Kupplungssatz;479;11199;5;0,0031;0;6;7;3;5;1;1;3;4;4
Kupplungssatz;479;58614;9;0,0055;1;3;2;3;9;2;1;1;1;4
Kupplungssatz;479;34421;2;0,0012;1;1;1;1;2;1;0;1;1;2
Kupplungssatz;479;108459;4;0,0025;3;2;0;0;4;0;2;0;1;2
Kupplungssatz;479;5261;4;0,0025;1;1;1;1;3;1;1;1;1;1
Kupplungssatz;479;124874;4;0,0025;6;4;1;4;2;1;3;2;4;4
Kupplungssatz;479;116629;2;0,0012;0;1;0;1;2;0;0;0;0;1
Kupplungssatz;479;5192;27;0,0166;4;4;2;1;5;2;2;3;3;6
Kupplungssatz;479;33435;244;0,1499;10;8;10;8;16;2;5;6;11;6
Kupplungssatz;479;122973;11;0,0068;1;1;1;1;4;1;1;0;1;1
Kupplungssatz;479;20740;133;0,0817;3;3;2;2;3;0;1;0;3;3
Kupplungssatz;479;22485;55;0,0338;1;1;2;1;1;1;1;1;1;2
Kupplungssatz;479;57359;7;0,0043;4;3;4;3;5;0;1;3;3;7
Kupplungssatz;479;131317;206;0,1265;2;2;1;2;0;0;2;1;1;2
Kupplungssatz;479;18012;5;0,0031;1;2;1;0;7;1;1;1;2;2
Kupplungssatz;479;18790;13;0,008;3;2;2;2;4;2;2;3;2;3
Kupplungssatz;479;19551;7;0,0043;2;2;2;2;3;2;0;2;4;3
Kupplungssatz;479;24495;9;0,0055;3;4;4;3;11;2;2;5;6;5
Kupplungssatz;479;15924;33;0,0203;1;4;1;4;9;0;0;1;2;2
Kupplungssatz;479;22697;7;0,0043;2;3;2;3;2;2;2;1;0;1
Kupplungssatz;479;16456;2;0,0012;1;2;3;1;7;1;1;2;2;2
Kupplungssatz;479;20088;7;0,0043;1;2;1;1;3;1;1;0;1;2
Kupplungssatz;479;115149;1;0,0006;1;4;0;2;4;1;0;0;1;3
Kupplungssatz;479;106249;9;0,0055;1;5;1;3;3;0;2;1;2;8
Kupplungssatz;479;135315;2;0,0012;1;0;2;0;5;0;1;0;0;2
Kupplungssatz;479;31049;3;0,0018;0;9;3;7;4;0;0;0;0;2
Kupplungssatz;479;17107;10;0,0061;0;0;0;0;2;0;0;0;0;2
Kupplungssatz;479;100573;14;0,0086;0;1;1;1;4;0;0;0;0;2
Kupplungssatz;479;10781;4;0,0025;2;1;3;1;3;2;2;2;2;2
Kupplungssatz;479;15460;10;0,0061;8;5;7;5;4;1;1;5;5;5
Kupplungssatz;479;34744;35;0,0215;2;2;3;2;3;2;2;5;3;4
Kupplungssatz;479;14907;130;0,0799;1;2;1;1;1;1;1;1;1;1
Kupplungssatz;479;27009;6;0,0037;1;4;4;2;4;0;2;0;0;2
Kupplungssatz;479;19616;9;0,0055;8;10;9;10;14;2;4;9;11;6
Kupplungssatz;479;130349;28;0,0172;1;1;3;2;2;3;1;1;0;1
Kupplungssatz;479;18482;66;0,0405;0;1;1;1;1;1;1;0;1;0
Kupplungssatz;479;19670;2;0,0012;3;4;3;3;4;0;0;0;2;7
Kupplungssatz;479;14690;7;0,0043;3;1;1;1;2;1;1;2;1;1
Kupplungssatz;479;20025;17;0,0104;1;2;2;1;5;1;1;2;2;2
Kupplungssatz;479;109274;36;0,0221;0;3;1;2;2;0;1;0;0;6
Kupplungssatz;479;33852;7;0,0043;2;5;4;2;4;0;1;0;4;4
Kupplungssatz;479;11044;42;0,0258;3;4;4;4;6;1;1;2;6;4
Kupplungssatz;479;18343;1;0,0006;2;2;5;2;11;3;2;3;6;5
Kupplungssatz;479;7893;2;0,0012;1;4;5;0;2;0;0;1;4;2
Kupplungssatz;479;5006;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;31011;18;0,0111;0;2;0;2;2;0;0;0;2;4
Kupplungssatz;479;17445;3;0,0018;2;2;2;2;2;1;2;1;2;1
Kupplungssatz;479;32026;23;0,0141;4;2;0;4;2;0;0;0;0;0
Kupplungssatz;479;58767;164;0,1007;4;5;7;4;13;0;2;3;5;6
Kupplungssatz;479;19659;15;0,0092;3;5;3;3;4;0;0;0;2;7
Kupplungssatz;479;1625;16;0,0098;1;1;3;0;1;0;0;1;2;2
Kupplungssatz;479;15728;1;0,0006;2;1;1;1;3;4;1;1;0;1
Kupplungssatz;479;23373;9;0,0055;4;5;3;5;5;2;1;2;4;7
Kupplungssatz;479;20010;29;0,0178;4;4;4;4;6;0;1;4;4;6
Kupplungssatz;479;19427;16;0,0098;4;5;4;4;6;0;1;4;4;6
Kupplungssatz;479;16492;3;0,0018;3;6;5;5;7;2;3;1;5;7
Kupplungssatz;479;32609;210;0,129;5;10;8;7;17;3;4;7;8;12
Kupplungssatz;479;29972;2;0,0012;4;6;10;4;9;1;3;3;6;5
Kupplungssatz;479;34302;3;0,0018;2;2;1;1;3;0;1;0;1;3
Kupplungssatz;479;6839;4;0,0025;1;3;2;2;4;0;1;2;4;4
Kupplungssatz;479;115851;1;0,0006;0;1;0;2;1;0;0;0;2;2
Kupplungssatz;479;34317;1;0,0006;2;3;1;1;3;0;1;0;1;3
Kupplungssatz;479;18226;7;0,0043;3;2;5;2;4;0;0;2;3;3
Kupplungssatz;479;5946;4;0,0025;9;11;11;11;15;2;5;9;16;6
Kupplungssatz;479;11347;2;0,0012;0;3;3;1;3;0;0;1;2;1
Kupplungssatz;479;107046;3;0,0018;0;2;0;3;2;1;0;0;0;2
Kupplungssatz;479;17163;2;0,0012;2;2;1;1;3;2;0;1;2;3
Kupplungssatz;479;117961;8;0,0049;4;5;1;5;3;0;1;3;2;0
Kupplungssatz;479;14997;2;0,0012;5;6;3;7;9;0;0;3;8;6
Kupplungssatz;479;132935;2;0,0012;0;4;1;2;5;0;0;0;1;0
Kupplungssatz;479;15735;27;0,0166;3;6;6;6;8;2;3;1;6;7
Kupplungssatz;479;8801;31;0,019;4;6;6;3;6;1;1;4;5;4
Kupplungssatz;479;30900;9;0,0055;1;4;1;1;1;2;1;2;1;1
Kupplungssatz;479;16591;25;0,0154;0;2;2;2;1;1;1;3;2;2
Kupplungssatz;479;5405;1;0,0006;1;5;0;1;5;0;0;0;5;5
Kupplungssatz;479;148011;5;0,0031;0;0;0;0;2;0;0;0;0;3
Kupplungssatz;479;19967;1;0,0006;5;6;5;5;8;1;3;6;7;6
Kupplungssatz;479;629;1;0,0006;1;1;1;1;2;1;0;1;1;1
Kupplungssatz;479;126342;1;0,0006;0;1;0;1;1;0;0;0;1;1
Kupplungssatz;479;16700;1;0,0006;0;4;2;2;2;1;0;3;3;2
Kupplungssatz;479;101118;7;0,0043;4;3;6;3;4;1;2;2;3;3
Kupplungssatz;479;15482;2;0,0012;3;6;4;5;9;0;0;2;6;6
Kupplungssatz;479;1885;9;0,0055;1;4;2;2;3;0;0;1;2;2
Kupplungssatz;479;18998;8;0,0049;1;2;1;1;7;1;1;2;2;2
Kupplungssatz;479;9177;1;0,0006;0;4;5;4;7;2;2;4;3;5
Kupplungssatz;479;4818;3;0,0018;1;2;1;1;2;0;0;1;1;1
Kupplungssatz;479;18487;1;0,0006;1;1;0;0;2;0;0;0;1;2
Kupplungssatz;479;145286;1;0,0006;0;2;0;2;7;0;0;0;0;3
Kupplungssatz;479;59797;1;0,0006;0;1;0;1;0;0;0;0;0;2
Kupplungssatz;479;133440;1;0,0006;0;1;2;0;3;1;0;0;0;1
Kupplungssatz;479;5594;1;0,0006;2;1;2;2;5;1;0;2;2;3
Kupplungssatz;479;18341;1;0,0006;1;2;1;0;7;1;1;1;2;2
Kupplungssatz;479;11156;12;0,0074;10;10;8;10;13;2;5;9;16;7
Kupplungssatz;479;5965;3;0,0018;0;3;1;0;1;0;0;0;0;0
Kupplungssatz;479;108514;2;0,0012;7;5;8;5;9;0;4;4;5;5
Kupplungssatz;479;31035;4;0,0025;0;2;2;2;4;0;0;0;2;4
Kupplungssatz;479;15112;8;0,0049;2;2;1;1;5;0;0;1;2;2
Kupplungssatz;479;105577;468;0,2875;6;2;2;4;2;1;4;2;2;2
Kupplungssatz;479;57281;174;0,1069;7;6;4;7;6;3;4;5;6;4
Kupplungssatz;479;16102;81;0,0498;6;5;4;5;5;2;4;4;4;5
Kupplungssatz;479;9642;6;0,0037;3;3;4;3;6;1;0;5;3;1
Kupplungssatz;479;18694;15;0,0092;3;3;3;3;0;2;2;1;3;3
Kupplungssatz;479;11137;103;0,0633;2;4;2;2;3;2;2;2;2;2
Kupplungssatz;479;18207;113;0,0694;1;3;1;3;1;2;3;1;3;2
Kupplungssatz;479;16814;28;0,0172;1;2;3;1;3;1;2;0;1;1
Kupplungssatz;479;15511;78;0,0479;7;6;8;4;7;0;0;6;5;5
Kupplungssatz;479;101091;43;0,0264;2;3;2;3;3;0;2;2;3;1
Kupplungssatz;479;28517;3;0,0018;1;1;0;5;0;2;1;0;1;0
Kupplungssatz;479;18733;12;0,0074;2;2;2;2;3;0;2;0;2;1
Kupplungssatz;479;9160;56;0,0344;3;6;4;3;4;0;1;0;7;5
Kupplungssatz;479;18177;16;0,0098;1;4;1;2;4;1;2;1;2;4
Kupplungssatz;479;17412;26;0,016;3;4;3;3;5;0;0;0;5;2
Kupplungssatz;479;31106;17;0,0104;5;6;2;5;6;1;2;5;7;8
Kupplungssatz;479;128577;2;0,0012;4;6;2;4;6;2;3;0;5;4
Kupplungssatz;479;136159;18;0,0111;0;3;0;2;3;0;1;0;1;1
Kupplungssatz;479;15483;10;0,0061;3;6;4;5;9;0;0;2;6;6
Kupplungssatz;479;108020;3;0,0018;2;4;1;4;5;3;1;0;2;4
Kupplungssatz;479;33385;32;0,0197;2;2;2;3;2;0;0;0;2;2
Kupplungssatz;479;13360;97;0,0596;0;1;1;1;2;1;1;1;1;2
Kupplungssatz;479;32755;10;0,0061;7;10;12;9;12;1;6;7;12;4
Kupplungssatz;479;314;1;0,0006;4;5;5;6;7;1;2;4;8;0
Kupplungssatz;479;19365;67;0,0412;2;1;0;4;1;2;1;1;1;1
Kupplungssatz;479;56740;9;0,0055;2;4;1;4;5;3;1;1;2;4
Kupplungssatz;479;56196;2;0,0012;2;6;5;6;7;1;3;0;5;7
Kupplungssatz;479;19439;10;0,0061;2;3;3;3;5;0;1;5;7;5
Kupplungssatz;479;18477;7;0,0043;3;4;4;2;8;2;1;2;5;3
Kupplungssatz;479;119574;4;0,0025;3;3;3;3;4;0;1;3;3;2
Kupplungssatz;479;54;10;0,0061;1;4;1;3;4;0;0;3;3;2
Kupplungssatz;479;10475;5;0,0031;1;2;2;2;3;0;2;0;2;4
Kupplungssatz;479;16274;1;0,0006;3;3;1;3;2;4;1;2;2;3
Kupplungssatz;479;12035;2;0,0012;6;5;6;4;7;0;4;3;8;6
Kupplungssatz;479;8448;12;0,0074;1;4;1;1;0;1;1;2;1;1
Kupplungssatz;479;124945;14;0,0086;2;3;2;2;3;0;0;2;3;5
Kupplungssatz;479;111916;38;0,0233;0;3;1;2;3;1;1;0;1;2
Kupplungssatz;479;15604;7;0,0043;3;3;3;3;3;1;3;3;3;5
Kupplungssatz;479;140924;2;0,0012;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;7777;30;0,0184;2;2;2;2;1;1;1;0;2;2
Kupplungssatz;479;26637;14;0,0086;1;4;2;1;1;1;1;2;1;1
Kupplungssatz;479;2571;1;0,0006;0;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;139031;10;0,0061;2;4;0;3;1;0;0;0;2;1
Kupplungssatz;479;108168;18;0,0111;1;3;0;2;4;1;0;0;1;3
Kupplungssatz;479;3796;4;0,0025;1;1;2;1;2;1;1;1;1;1
Kupplungssatz;479;17790;2;0,0012;0;3;1;0;2;0;0;1;2;2
Kupplungssatz;479;16347;11;0,0068;0;2;3;1;3;0;0;2;2;2
Kupplungssatz;479;58968;25;0,0154;2;2;2;2;2;0;2;2;2;2
Kupplungssatz;479;8052;2;0,0012;1;2;1;1;2;0;0;1;1;2
Kupplungssatz;479;59725;1;0,0006;2;3;2;2;2;0;0;2;2;4
Kupplungssatz;479;16691;6;0,0037;3;4;1;2;3;3;2;2;2;1
Kupplungssatz;479;108662;15;0,0092;0;3;1;2;4;1;2;0;1;1
Kupplungssatz;479;12470;4;0,0025;0;1;1;1;1;0;1;0;1;1
Kupplungssatz;479;17939;20;0,0123;9;11;7;12;12;0;2;9;12;12
Kupplungssatz;479;55796;4;0,0025;2;4;2;3;0;3;2;0;2;3
Kupplungssatz;479;105894;1;0,0006;0;0;0;0;1;0;0;0;0;1
Kupplungssatz;479;1447;2;0,0012;0;1;1;0;0;0;0;1;1;1
Kupplungssatz;479;18142;5;0,0031;0;0;0;0;4;0;0;0;0;2
Kupplungssatz;479;143008;1;0,0006;2;0;10;0;14;1;2;0;0;5
Kupplungssatz;479;8743;2;0,0012;4;7;2;6;5;0;0;1;6;6
Kupplungssatz;479;8668;9;0,0055;2;4;0;2;2;2;0;0;2;1
Kupplungssatz;479;11570;2;0,0012;0;1;0;0;1;0;0;0;0;2
Kupplungssatz;479;7691;1;0,0006;1;1;1;1;0;0;1;1;0;1
Kupplungssatz;479;5118;11;0,0068;3;6;6;5;5;0;1;4;3;5
Kupplungssatz;479;31998;15;0,0092;4;4;3;3;4;1;0;4;3;6
Kupplungssatz;479;118727;5;0,0031;1;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;16169;19;0,0117;1;1;1;1;2;2;2;1;1;2
Kupplungssatz;479;17632;23;0,0141;3;8;7;5;10;0;1;7;10;5
Kupplungssatz;479;7846;1;0,0006;1;1;1;1;1;1;1;1;0;0
Kupplungssatz;479;114336;29;0,0178;6;5;4;5;9;0;4;4;1;5
Kupplungssatz;479;20105;6;0,0037;4;3;1;3;2;4;1;0;0;2
Kupplungssatz;479;155196;3;0,0018;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;24513;28;0,0172;1;1;1;0;6;2;1;1;1;1
Kupplungssatz;479;18665;21;0,0129;1;3;2;1;2;1;1;2;1;1
Kupplungssatz;479;59257;3;0,0018;2;3;3;3;4;1;1;0;2;6
Kupplungssatz;479;18287;1;0,0006;1;1;0;1;1;1;0;0;0;0
Kupplungssatz;479;6612;10;0,0061;4;7;6;3;4;1;2;2;10;6
Kupplungssatz;479;34757;8;0,0049;2;5;0;6;2;2;1;0;2;0
Kupplungssatz;479;8039;49;0,0301;3;4;2;3;7;0;2;0;5;3
Kupplungssatz;479;18551;3;0,0018;0;0;0;1;1;0;0;0;0;1
Kupplungssatz;479;6014;2;0,0012;2;2;1;2;2;0;0;2;2;5
Kupplungssatz;479;118973;1;0,0006;2;3;2;9;0;1;1;2;4;2
Kupplungssatz;479;20092;4;0,0025;3;7;3;3;7;0;0;3;6;7
Kupplungssatz;479;59677;1;0,0006;0;3;1;3;5;0;2;0;2;3
Kupplungssatz;479;132551;10;0,0061;1;2;0;1;3;1;1;0;2;0
Kupplungssatz;479;10597;2;0,0012;1;0;2;1;1;2;1;0;0;1
Kupplungssatz;479;152930;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;9903;19;0,0117;4;6;2;2;3;1;0;3;3;2
Kupplungssatz;479;9463;1;0,0006;0;3;0;2;3;0;0;0;2;2
Kupplungssatz;479;125134;3;0,0018;1;3;0;2;2;0;1;0;3;3
Kupplungssatz;479;58509;3;0,0018;2;1;1;2;1;1;1;0;1;1
Kupplungssatz;479;3399;5;0,0031;1;1;2;1;3;4;1;0;1;2
Kupplungssatz;479;24241;24;0,0147;1;1;1;1;3;0;1;0;1;1
Kupplungssatz;479;28154;6;0,0037;3;4;2;2;5;0;0;0;0;2
Kupplungssatz;479;132832;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;59605;1;0,0006;2;3;1;2;4;0;1;0;1;2
Kupplungssatz;479;24313;8;0,0049;1;1;0;2;1;1;0;0;0;1
Kupplungssatz;479;29954;40;0,0246;2;2;2;2;4;1;2;4;2;4
Kupplungssatz;479;106644;314;0,1929;4;5;5;4;11;0;3;3;5;6
Kupplungssatz;479;18415;14;0,0086;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;22539;1;0,0006;0;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;136348;1;0,0006;0;2;0;2;2;0;0;0;0;3
Kupplungssatz;479;33504;5;0,0031;0;3;0;3;4;1;1;0;2;8
Kupplungssatz;479;13166;1;0,0006;0;1;0;1;1;0;0;0;1;1
Kupplungssatz;479;15875;1;0,0006;2;3;2;3;3;1;1;0;3;1
Kupplungssatz;479;29951;4;0,0025;0;2;0;2;3;0;1;0;0;1
Kupplungssatz;479;107968;1;0,0006;1;5;0;5;1;0;2;0;5;0
Kupplungssatz;479;16380;1;0,0006;1;4;4;3;2;6;3;3;4;3
Kupplungssatz;479;117077;6;0,0037;0;1;0;1;0;0;0;0;0;1
Kupplungssatz;479;19371;3;0,0018;4;6;2;3;5;1;2;4;5;4
Kupplungssatz;479;9386;1;0,0006;0;2;0;0;0;0;0;0;2;0
Kupplungssatz;479;8679;1;0,0006;1;2;2;0;0;0;0;2;2;2
Kupplungssatz;479;139137;4;0,0025;0;4;1;2;5;1;1;0;0;2
Kupplungssatz;479;145760;6;0,0037;2;4;1;2;2;0;1;0;2;1
Kupplungssatz;479;2307;1;0,0006;1;1;0;1;3;1;0;1;1;1
Kupplungssatz;479;57476;2;0,0012;1;3;1;0;4;2;1;0;2;2
Kupplungssatz;479;24942;4;0,0025;7;5;5;5;7;0;4;3;5;6
Kupplungssatz;479;124320;2;0,0012;1;1;1;2;4;0;1;2;2;3
Kupplungssatz;479;19641;2;0,0012;3;4;3;3;4;0;0;0;2;6
Kupplungssatz;479;33470;2;0,0012;2;3;1;3;1;0;0;3;2;6
Kupplungssatz;479;18004;6;0,0037;0;9;0;8;9;0;0;0;0;8
Kupplungssatz;479;123100;1;0,0006;0;2;0;2;0;0;0;0;0;2
Kupplungssatz;479;155675;1;0,0006;0;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;6349;2;0,0012;2;3;1;2;2;0;0;2;2;2
Kupplungssatz;479;14730;3;0,0018;1;4;4;4;5;0;0;1;3;3
Kupplungssatz;479;130733;1;0,0006;0;0;0;0;3;0;0;0;0;0
Kupplungssatz;479;3938;3;0,0018;0;1;1;1;2;0;0;1;1;1
Kupplungssatz;479;16683;5;0,0031;5;4;2;4;3;4;2;2;3;1
Kupplungssatz;479;1681;1;0,0006;0;2;0;0;1;0;0;0;1;0
Kupplungssatz;479;5258;1;0,0006;1;1;0;0;1;0;0;1;1;1
Kupplungssatz;479;357;26;0,016;9;10;7;10;14;1;5;8;16;8
Kupplungssatz;479;1662;12;0,0074;2;3;2;1;3;0;0;1;2;2
Kupplungssatz;479;17459;48;0,0295;1;1;1;2;1;2;1;1;0;1
Kupplungssatz;479;14815;10;0,0061;1;3;0;0;6;0;0;0;4;3
Kupplungssatz;479;28226;18;0,0111;0;2;2;2;4;0;0;0;2;4
Kupplungssatz;479;108613;16;0,0098;1;3;1;2;5;0;1;0;1;2
Kupplungssatz;479;115121;93;0,0571;1;2;2;1;2;0;1;0;0;2
Kupplungssatz;479;113151;103;0,0633;4;5;5;4;8;0;2;3;3;4
Kupplungssatz;479;130624;19;0,0117;2;4;2;2;2;1;2;0;0;2
Kupplungssatz;479;117970;4;0,0025;1;1;0;1;5;1;1;0;1;1
Kupplungssatz;479;116210;38;0,0233;0;6;0;3;5;0;0;0;0;5
Kupplungssatz;479;4112;56;0,0344;1;2;2;2;2;1;2;2;2;2
Kupplungssatz;479;22483;51;0,0313;6;6;5;3;11;3;2;5;9;8
Kupplungssatz;479;58900;43;0,0264;2;5;2;6;5;0;2;2;5;9
Kupplungssatz;479;17204;136;0,0835;4;4;6;2;8;0;2;3;2;9
Kupplungssatz;479;16917;28;0,0172;2;2;2;2;3;1;2;1;2;3
Kupplungssatz;479;118647;81;0,0498;4;11;5;7;6;0;2;2;5;3
Kupplungssatz;479;23396;81;0,0498;1;1;1;1;2;2;1;0;1;1
Kupplungssatz;479;8803;32;0,0197;2;2;2;2;8;1;1;2;2;3
Kupplungssatz;479;17950;19;0,0117;2;1;1;0;2;1;2;1;2;1
Kupplungssatz;479;18228;105;0,0645;1;4;2;2;5;1;2;1;2;4
Kupplungssatz;479;5623;12;0,0074;2;2;2;2;5;1;0;2;2;3
Kupplungssatz;479;12752;109;0,067;1;2;1;1;1;2;0;0;1;1
Kupplungssatz;479;14839;21;0,0129;5;6;3;7;11;0;0;3;8;6
Kupplungssatz;479;7741;4;0,0025;1;4;4;1;4;0;0;2;2;2
Kupplungssatz;479;2032;1;0,0006;1;1;1;1;2;0;0;1;1;1
Kupplungssatz;479;9899;4;0,0025;2;2;0;0;4;0;0;3;4;2
Kupplungssatz;479;19440;88;0,0541;2;4;3;3;10;0;1;5;7;6
Kupplungssatz;479;28285;2;0,0012;8;7;8;6;13;2;3;8;9;8
Kupplungssatz;479;10102;3;0,0018;0;3;4;3;3;1;2;0;3;5
Kupplungssatz;479;22467;68;0,0418;7;3;6;4;4;6;5;0;5;1
Kupplungssatz;479;58874;53;0,0326;1;2;1;1;4;1;1;1;2;1
Kupplungssatz;479;29958;9;0,0055;1;2;2;0;3;0;0;0;2;1
Kupplungssatz;479;31017;16;0,0098;1;2;1;1;2;1;1;1;1;1
Kupplungssatz;479;30814;39;0,024;1;1;1;1;2;1;0;0;1;0
Kupplungssatz;479;10448;7;0,0043;3;8;6;5;5;0;2;2;7;7
Kupplungssatz;479;15508;9;0,0055;0;2;3;1;3;0;0;2;2;2
Kupplungssatz;479;15736;21;0,0129;3;6;6;6;9;2;3;1;6;7
Kupplungssatz;479;17323;2;0,0012;0;1;0;1;0;0;0;1;2;1
Kupplungssatz;479;59001;44;0,027;2;4;1;2;3;0;1;2;2;2
Kupplungssatz;479;16490;19;0,0117;4;3;3;3;6;1;3;4;3;3
Kupplungssatz;479;15725;15;0,0092;8;5;6;5;4;1;1;5;5;5
Kupplungssatz;479;17418;15;0,0092;3;4;3;3;5;0;0;0;5;2
Kupplungssatz;479;19963;18;0,0111;5;6;6;5;9;1;3;6;7;6
Kupplungssatz;479;33709;7;0,0043;3;2;3;2;5;0;2;0;1;3
Kupplungssatz;479;5548;11;0,0068;2;2;2;2;7;1;1;2;2;3
Kupplungssatz;479;117955;10;0,0061;1;1;1;1;7;2;1;2;0;2
Kupplungssatz;479;15493;11;0,0068;5;6;5;5;8;0;0;6;5;5
Kupplungssatz;479;34956;57;0,035;9;10;8;10;13;1;5;9;16;7
Kupplungssatz;479;3498;6;0,0037;3;1;2;2;4;5;1;2;1;0
Kupplungssatz;479;19350;14;0,0086;1;2;1;1;4;1;1;2;2;2
Kupplungssatz;479;12049;2;0,0012;1;2;1;1;2;1;0;2;1;1
Kupplungssatz;479;58677;8;0,0049;2;2;1;1;4;0;2;0;4;5
Kupplungssatz;479;25511;2;0,0012;0;1;1;0;1;2;1;1;1;0
Kupplungssatz;479;16441;21;0,0129;3;4;1;1;7;2;0;1;2;4
Kupplungssatz;479;59470;3;0,0018;0;5;3;4;3;0;0;0;0;2
Kupplungssatz;479;12754;18;0,0111;2;3;2;1;2;0;1;1;2;2
Kupplungssatz;479;18078;3;0,0018;0;2;2;2;2;0;0;0;2;4
Kupplungssatz;479;15583;24;0,0147;1;4;2;1;2;1;1;2;1;2
Kupplungssatz;479;106502;1;0,0006;1;2;2;2;6;0;1;2;6;7
Kupplungssatz;479;108515;1;0,0006;7;5;8;5;9;0;4;4;5;4
Kupplungssatz;479;29803;19;0,0117;4;6;1;7;9;3;4;3;6;6
Kupplungssatz;479;14850;2;0,0012;1;4;4;4;5;0;0;2;3;3
Kupplungssatz;479;507;8;0,0049;1;5;0;1;5;0;0;0;4;0
Kupplungssatz;479;17778;1;0,0006;1;3;1;3;3;0;0;0;1;2
Kupplungssatz;479;34061;3;0,0018;1;0;1;2;2;1;0;1;1;3
Kupplungssatz;479;31591;146;0,0897;4;8;4;5;14;3;2;5;8;12
Kupplungssatz;479;18561;4;0,0025;2;3;2;1;4;0;0;0;4;3
Kupplungssatz;479;32388;1;0,0006;2;5;6;4;6;0;0;1;8;3
Kupplungssatz;479;16348;3;0,0018;2;2;1;1;6;0;0;1;2;2
Kupplungssatz;479;133585;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;26624;28;0,0172;8;10;10;9;14;1;6;7;12;7
Kupplungssatz;479;100772;1;0,0006;0;0;0;0;0;0;0;0;0;2
Kupplungssatz;479;111757;50;0,0307;4;5;2;4;6;3;3;3;5;5
Kupplungssatz;479;32262;107;0,0657;3;7;2;5;5;0;1;1;2;7
Kupplungssatz;479;58766;33;0,0203;1;3;1;2;4;0;1;0;1;2
Kupplungssatz;479;139644;1;0,0006;0;0;0;2;10;0;0;0;0;3
